datetime,tempmax,tempmin,T,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
9/4/2021,32,23.7,27,35.9,23.7,28.6,22.5,77.42,21.8,,12.5,,0,0,,14.7,148.6,1014.2,47.5,14.9,,,0,,2021-09-04T07:10:00,2021-09-04T19:47:06,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/5/2021,32,24.5,28,35.7,24.5,29.9,22.2,72.03,0,,0,,0,0,,13.7,161.3,1014.3,40,14.7,,,0,,2021-09-05T07:10:28,2021-09-05T19:45:57,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/6/2021,31.4,25.9,28.3,35.2,25.9,30.7,22.1,69.69,6.56,,16.67,,0,0,27.7,14.6,216.8,1014.7,53,15.3,,,0,,2021-09-06T07:10:56,2021-09-06T19:44:49,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/7/2021,30.9,25.5,27.9,34,25.5,29.9,22.5,73.33,3.61,,12.5,,0,0,38.9,16.7,186.3,1014.9,50.3,14.9,,,0,,2021-09-07T07:11:24,2021-09-07T19:43:40,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/8/2021,32.6,25.8,28.7,37.6,25.8,31.6,22.9,71.8,6.15,,16.67,,0,0,,23.5,179.4,1014.5,51,15.6,,,0,,2021-09-08T07:11:52,2021-09-08T19:42:31,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/9/2021,31.3,26.3,28,35.7,26.3,30.9,22.9,74.06,4.98,,33.33,,0,0,46.4,20.9,248.3,1013.6,59.5,15.5,,,0,,2021-09-09T07:12:20,2021-09-09T19:41:21,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/10/2021,31.4,25.2,27.9,36,25.2,30,22.5,73.01,3.68,,29.17,,0,0,,12.5,230.9,1015.4,58.1,15.6,,,0,,2021-09-10T07:12:48,2021-09-10T19:40:11,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/11/2021,29.6,25.2,27,32.7,25.2,28.5,22.9,78.92,0.09,,4.17,,0,0,,10.2,63.5,1019.3,60.7,15.9,,,0,,2021-09-11T07:13:15,2021-09-11T19:39:01,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/12/2021,33.1,25.2,28.3,37,25.2,30.5,23,74.75,0.46,,8.33,,0,0,31.7,22,56.5,1021.2,59.8,15.7,,,0,,2021-09-12T07:13:43,2021-09-12T19:37:51,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/13/2021,34,24.8,28,36.9,24.8,29.6,22.5,73.53,19.27,,25,,0,0,36.3,16.6,83.8,1019.9,59.3,15.4,,,0,,2021-09-13T07:14:11,2021-09-13T19:36:41,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/14/2021,32.4,24.3,26.5,35.7,24.3,27.6,22.4,79.7,23.13,,33.33,,0,0,,17.5,113.1,1016.4,66.6,14.9,,,0,,2021-09-14T07:14:39,2021-09-14T19:35:30,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/15/2021,31.3,23.2,26.9,34.2,23.2,28.5,21.2,71.9,0.43,,4.17,,0,0,46.4,15.9,111.8,1013.6,51.6,16,,,0,,2021-09-15T07:15:07,2021-09-15T19:34:20,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/16/2021,29.8,25.1,26.9,33.7,25.1,28.3,22.6,77.87,2.68,,20.83,,0,0,,13.5,118.8,1014.6,64.8,15.8,,,0,,2021-09-16T07:15:35,2021-09-16T19:33:09,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/17/2021,29,25.7,26.9,32.9,25.7,28.8,23.4,81,1.27,,20.83,,0,0,,10.1,143.8,1017.8,61.3,15.5,,,0,,2021-09-17T07:16:03,2021-09-17T19:31:58,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/18/2021,29.2,25.6,27.1,33.2,25.6,28.9,23,78.75,0.3,,4.17,,0,0,,12.9,176,1017.3,79.1,16,,,0,,2021-09-18T07:16:31,2021-09-18T19:30:47,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/19/2021,30.6,24.5,27.1,34.3,24.5,28.5,22.9,78.33,13.69,,25,,0,0,,13.9,136.3,1016.2,70.3,15.5,,,0,,2021-09-19T07:16:59,2021-09-19T19:29:37,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/20/2021,29.6,25.2,27,32.5,25.2,28.7,22.3,75.57,0.68,,8.33,,0,0,,9.1,126.4,1016.2,60.7,15.6,,,0,,2021-09-20T07:17:27,2021-09-20T19:28:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/21/2021,31.8,24,27.2,35.1,24,28.4,21.4,71.61,36.86,,25,,0,0,51.8,15.5,117.9,1016.6,52.3,15.1,,,0,,2021-09-21T07:17:55,2021-09-21T19:27:15,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/22/2021,30.9,24.2,27.3,35.1,24.2,29.2,21.8,72.58,0.75,,4.17,,0,0,,10.6,185,1013.8,45.1,15.7,,,0,,2021-09-22T07:18:24,2021-09-22T19:26:04,0.52,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/23/2021,30.9,24.9,27.6,33.1,24.9,28.7,20.8,67.51,14.13,,8.33,,0,0,27.7,19.9,126.3,1012.2,61.5,15.4,,,0,,2021-09-23T07:18:52,2021-09-23T19:24:54,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/24/2021,32.8,24.4,28.4,34.3,24.4,29.2,19.4,59.42,0,,0,,0,0,,13,49.2,1014.4,48.9,16,,,0,,2021-09-24T07:19:21,2021-09-24T19:23:43,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/25/2021,32.6,23.6,28,34.9,23.6,29.2,19.9,62.64,0,,0,,0,0,,13.3,124.3,1015.8,37.6,16,,,0,,2021-09-25T07:19:50,2021-09-25T19:22:33,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/26/2021,31.4,24,27.5,34.4,24,28.6,20.9,68.27,2.06,,8.33,,0,0,,10.7,122.8,1017.6,42.2,15.8,,,0,,2021-09-26T07:20:19,2021-09-26T19:21:23,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/27/2021,31.4,22.9,26.8,31.4,22.9,27,17.9,59.83,0,,0,,0,0,,13.6,49.1,1018.4,29.4,15.9,,,0,,2021-09-27T07:20:48,2021-09-27T19:20:13,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/28/2021,31.4,21.1,26.3,31.1,21.1,26.3,16.6,57.25,0,,0,,0,0,27.7,14,46.4,1016.6,29.5,15.6,,,0,,2021-09-28T07:21:17,2021-09-28T19:19:03,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/29/2021,31.5,21.1,26.4,31.3,21.1,26.5,17.3,59.93,0,,0,,0,0,,10.2,60.7,1015.7,37.4,15.8,,,0,,2021-09-29T07:21:47,2021-09-29T19:17:54,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
9/30/2021,32.2,22.9,27.5,32.7,22.9,27.9,18.7,60.63,0,,0,,0,0,,18.3,76.1,1016.8,27.9,15.9,,,0,,2021-09-30T07:22:17,2021-09-30T19:16:45,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/1/2021,32.7,22.4,27.3,33.7,22.4,28.1,19.1,62.33,0,,0,,0,0,31.7,16.2,70.8,1018.2,43.3,16,,,0,,2021-10-01T07:22:47,2021-10-01T19:15:36,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/2/2021,32.9,23.5,28,33.7,23.5,28.7,19.5,62.17,0,,0,,0,0,32.9,20.8,85.2,1018.8,37.9,16,,,0,,2021-10-02T07:23:17,2021-10-02T19:14:27,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/3/2021,31.5,22.4,26.7,32.2,22.4,27.1,19.2,65.18,0,,0,,0,0,,15.3,61.3,1016.8,36.5,15.9,,,0,,2021-10-03T07:23:47,2021-10-03T19:13:19,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/4/2021,31.9,21.9,26.8,32.7,21.9,27.4,19.1,64.14,0.87,,4.17,,0,0,,13.9,157.8,1014.9,52,16,,,0,,2021-10-04T07:24:18,2021-10-04T19:12:11,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/5/2021,31.2,23.1,26.5,34.8,23.1,27.7,21,72.4,0.5,,8.33,,0,0,,13.4,123.3,1015.1,53.7,15.9,,,0,,2021-10-05T07:24:49,2021-10-05T19:11:04,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/6/2021,32,25.1,27.9,34.9,25.1,29.9,22.4,72.98,0,,0,,0,0,,14.4,171.7,1016.7,57.7,16,,,0,,2021-10-06T07:25:21,2021-10-06T19:09:57,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/7/2021,33,25.2,28.5,37.4,25.2,31,22.9,72.56,0,,0,,0,0,30.7,15.9,154.3,1017.3,40,15.8,,,0,,2021-10-07T07:25:52,2021-10-07T19:08:51,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/8/2021,30.9,25.4,27.2,38.5,25.4,29.7,23.9,81.97,4.77,,25,,0,0,31.7,14.4,135.6,1015.8,67.8,15.2,,,0,,2021-10-08T07:26:24,2021-10-08T19:07:45,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/9/2021,31.9,24.4,27.5,34.4,24.4,28.4,21,70.28,2.64,,8.33,,0,0,33.5,19.4,266.3,1013.3,37.3,15.5,,,0,,2021-10-09T07:26:57,2021-10-09T19:06:40,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/10/2021,30.6,22.7,26.2,31.6,22.7,26.7,19.5,68.53,0,,0,,0,0,,14.7,133.1,1012.5,27,15.6,,,0,,2021-10-10T07:27:29,2021-10-10T19:05:35,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/11/2021,30.9,22,26.2,32,22,26.8,19.7,68.86,0,,0,,0,0,,13.2,128,1012.8,27.8,16,,,0,,2021-10-11T07:28:02,2021-10-11T19:04:31,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/12/2021,32.6,23.3,27.4,33.4,23.3,28.2,20.3,67.67,0.3,,4.17,,0,0,,14,55.3,1014.3,34.3,16,,,0,,2021-10-12T07:28:36,2021-10-12T19:03:28,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/13/2021,32.3,23.5,27.6,35.4,23.5,28.9,21.4,71.25,0,,0,,0,0,,12.7,64.5,1014.5,48.3,16,,,0,,2021-10-13T07:29:09,2021-10-13T19:02:25,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/14/2021,32.2,23.5,27.6,35.2,23.5,29.1,21.6,71.48,0.56,,4.17,,0,0,,12.6,98.3,1013.8,34.7,15.7,,,0,,2021-10-14T07:29:44,2021-10-14T19:01:23,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/15/2021,31.6,23.8,27.6,33.7,23.8,28.7,20.9,68.5,0,,0,,0,0,,13.5,170.6,1013.8,40.3,15.8,,,0,,2021-10-15T07:30:18,2021-10-15T19:00:21,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/16/2021,31.1,23.3,27,33.3,23.3,28.1,20.7,69.74,0,,0,,0,0,,16.2,173.5,1014.1,34.5,15.8,,,0,,2021-10-16T07:30:53,2021-10-16T18:59:21,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/17/2021,29.5,20.6,25.3,29.5,20.6,25.3,16.4,59.71,0,,0,,0,0,40.7,17.6,128.8,1015.6,39.4,16,,,0,,2021-10-17T07:31:29,2021-10-17T18:58:21,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/18/2021,29.1,17.4,23,28.5,17.4,22.9,13.2,55.65,0,,0,,0,0,29.2,16.6,55.6,1018.2,25.4,16,,,0,,2021-10-18T07:32:04,2021-10-18T18:57:22,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/19/2021,29.9,19,24.2,29.3,19,24.1,14.8,57.74,0,,0,,0,0,35.3,18,64.3,1020,36.3,16,,,0,,2021-10-19T07:32:41,2021-10-19T18:56:23,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/20/2021,29.9,18.8,24.5,29.4,18.8,24.5,15.3,58.21,0.24,,4.17,,0,0,31.7,17.4,64.6,1021.6,32,16,,,0,,2021-10-20T07:33:17,2021-10-20T18:55:26,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/21/2021,30.1,20.3,24.9,30.4,20.3,25.1,17.4,64.4,0,,0,,0,0,,14.5,147.2,1020.1,33.7,16,,,0,,2021-10-21T07:33:54,2021-10-21T18:54:30,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/22/2021,30.3,21.5,25.6,31.5,21.5,26.1,19.7,71.38,0,,0,,0,0,,14.4,178.1,1016.7,24.2,15.8,,,0,,2021-10-22T07:34:32,2021-10-22T18:53:34,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/23/2021,30.7,22.3,26.1,32.4,22.3,27,20.4,72.09,0,,0,,0,0,,11.7,90.2,1015.4,43.4,16,,,0,,2021-10-23T07:35:10,2021-10-23T18:52:39,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/24/2021,29.8,24,26.5,32.9,24,27.7,21.5,74.39,4.37,,4.17,,0,0,,12.6,71.5,1016,72.4,16,,,0,,2021-10-24T07:35:48,2021-10-24T18:51:46,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/25/2021,30.4,23.8,26.4,37,23.8,28.5,24.1,87.24,17.28,,54.17,,0,0,40.7,22.5,217.9,1013.6,69.2,15.4,,,0,,2021-10-25T07:36:27,2021-10-25T18:50:53,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/26/2021,30,23.2,26.8,32.3,23.2,27.7,21.4,73.58,0,,0,,0,0,35.3,19.4,292,1012.1,31.7,15.6,,,0,,2021-10-26T07:37:06,2021-10-26T18:50:02,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/27/2021,28.2,18.7,23.2,28.5,18.7,23.3,16,65.28,0,,0,,0,0,,10.1,154.5,1011.3,36.5,15.3,,,0,,2021-10-27T07:37:46,2021-10-27T18:49:11,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/28/2021,28.3,22.7,25.9,33.3,22.7,27.2,22,79.55,14.48,,25,,0,0,47.9,30.3,181.7,1007.6,77.6,15.4,,,0,,2021-10-28T07:38:26,2021-10-28T18:48:22,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/29/2021,27.1,21.2,24.7,27.2,21.2,24.8,15,55.35,0.36,,4.17,,0,0,48.7,32.6,263.8,1006.3,79.9,15.9,,,0,,2021-10-29T07:39:07,2021-10-29T18:47:33,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/30/2021,22.5,16.9,20.1,22.5,16.9,20.1,15.1,73.4,1.46,,8.33,,0,0,55.4,15.5,191.8,1008.2,78,16,,,0,,2021-10-30T07:39:48,2021-10-30T18:46:46,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
10/31/2021,23.5,18.1,20.1,23.5,18.1,20.1,14.5,71.89,0,,0,,0,0,29.5,17.7,157.2,1014.8,65.8,15.9,,,0,,2021-10-31T07:40:29,2021-10-31T18:46:00,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/1/2021,23.4,13.9,18.5,23.4,13.9,18.5,11.8,65.76,0.17,,8.33,,0,0,27.7,13.9,185.4,1019.9,46.7,16,,,0,,2021-11-01T07:41:11,2021-11-01T18:45:15,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/2/2021,28.4,17.9,22.3,29,17.9,22.5,16.6,70.92,0,,0,,0,0,,15.5,140.3,1019.3,34.2,16,,,0,,2021-11-02T07:41:54,2021-11-02T18:44:32,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/3/2021,28.8,18.7,23.1,28.9,18.7,23.1,16.9,70.59,0,,0,,0,0,,11.2,87.8,1018.6,20.7,15.6,,,0,,2021-11-03T07:42:36,2021-11-03T18:43:49,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/4/2021,25.9,20.1,22.3,25.9,20.1,22.3,17.9,76.96,0,,0,,0,0,34.4,18.7,43.8,1017.1,59.6,15.7,,,0,,2021-11-04T07:43:19,2021-11-04T18:43:08,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/5/2021,21.3,18.6,20,21.3,18.6,20,17.6,86.23,79.71,,83.33,,0,0,38.9,26,52,1013.4,98.7,13.2,,,0,,2021-11-05T07:44:03,2021-11-05T18:42:29,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/6/2021,18.9,14.3,16.1,18.9,14.3,16.1,12.4,79.16,2.2,,16.67,,0,0,37.7,25.7,281.8,1014.8,97.7,15.3,,,0,,2021-11-06T07:44:47,2021-11-06T18:41:50,0.02,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/7/2021,21.5,12.1,16.4,21.5,12.1,16.4,9.8,65.47,0,,0,,0,0,34.4,21.8,323.7,1017.8,29.4,16,,,0,,2021-11-07T06:45:31,2021-11-07T17:41:13,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/8/2021,23.8,11.9,17.4,23.8,11.9,17.4,7.2,54.77,0,,0,,0,0,31.1,18.2,90.1,1021.5,0,16,,,0,,2021-11-08T06:46:16,2021-11-08T17:40:37,0.09,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/9/2021,25.9,12.6,19.3,25.9,12.6,19.3,10.2,56.31,0,,0,,0,0,25.9,15.9,30.1,1022.4,27.4,16,,,0,,2021-11-09T06:47:01,2021-11-09T17:40:03,0.14,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/10/2021,26.7,17,21.1,27.1,17,21.1,15.6,71.99,0,,0,,0,0,25.9,16.1,48,1020,64.3,15.8,,,0,,2021-11-10T06:47:46,2021-11-10T17:39:30,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/11/2021,27.1,19.2,22.9,28.7,19.2,23.1,18.8,78.44,0.09,,4.17,,0,0,,14,120,1017.9,67.6,15,,,0,,2021-11-11T06:48:32,2021-11-11T17:38:58,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"74788012810,KMCF,72211012842,KTPA,72202192816,KVDF"
11/12/2021,25.9,20.3,22.8,25.9,20.3,22.8,18,74.91,0,,0,,0,0,,8.5,159.3,1017.7,51.5,15.1,,,0,,2021-11-12T06:49:18,2021-11-12T17:38:28,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/13/2021,25.4,16.9,20.4,25.4,16.9,20.4,14.3,68.43,3.68,,8.33,,0,0,,17,225.8,1016.3,54.3,14.2,,,0,,2021-11-13T06:50:04,2021-11-13T17:38:00,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/14/2021,20.5,12.9,16,20.5,12.9,16,6.2,53.51,0,,0,,0,0,31.7,17.3,298,1018.8,26.5,15.5,,,0,,2021-11-14T06:50:50,2021-11-14T17:37:33,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/15/2021,23.8,11.8,16.9,23.8,11.8,16.9,5.6,51.21,0,,0,,0,0,,13.7,100,1022,3.9,15.9,,,0,,2021-11-15T06:51:37,2021-11-15T17:37:07,0.43,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/16/2021,26.4,11.5,18.6,26.4,11.5,18.6,8.6,55.4,0,,0,,0,0,27.7,13.4,45.3,1022.8,5.4,15.6,,,0,,2021-11-16T06:52:23,2021-11-16T17:36:43,0.46,Clear,Clear conditions throughout the day.,clear-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/17/2021,28,15,21.3,27.6,15,21.3,13.6,63.17,0,,0,,0,0,,16.6,63,1022.6,28.8,15.6,,,0,,2021-11-17T06:53:10,2021-11-17T17:36:21,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/18/2021,25.2,20.2,22.4,25.2,20.2,22.4,18.2,77.51,1.49,,20.83,,0,0,,10.2,51.1,1021,65.5,16,,,0,,2021-11-18T06:53:57,2021-11-18T17:36:00,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/19/2021,28.4,20.2,23.5,28.5,20.2,23.6,17.2,69.71,0,,0,,0,0,37.1,19.9,32.7,1020.5,68.2,16,,,0,,2021-11-19T06:54:44,2021-11-19T17:35:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/20/2021,24.9,18.5,21.6,24.9,18.5,21.6,15.5,68.83,0,,0,,0,0,39.8,27.7,40.6,1021.2,61.6,16,,,0,,2021-11-20T06:55:32,2021-11-20T17:35:22,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/21/2021,27.2,20.1,22.8,27.8,20.1,22.8,15.8,65.07,0.23,,8.33,,0,0,31.7,19.6,47.5,1019,89.5,15.9,,,0,,2021-11-21T06:56:19,2021-11-21T17:35:06,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
11/22/2021,24.6,19,21.6,24.6,19,21.6,15.6,69.36,1.52,,8.33,,0,0,38.1,22.2,263.2,1014.7,71.9,14.5,,,0,,2021-11-22T06:57:06,2021-11-22T17:34:51,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"74788012810,KMCF,KTPA,72211012842,72202192816,KVDF"
